name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
london,2022-01-03T06:00:00,9.6,9.6,6.6,81.57,0,0,,0,0,,0.1,234,1010.5,65.7,17.3,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T07:00:00,9.8,9.8,6.8,81.61,0,0,,0,0,,0.1,231,1010.1,62.6,14.9,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T08:00:00,10.1,10.1,7.3,82.78,0,0,,0,0,,0.1,231,1010,78.6,13,5,0,0,,Partially cloudy,partly-cloudy-night,"E4320,03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T09:00:00,10.1,10.1,7.1,81.65,0,0,,0,0,,0.1,224,1009.7,78.5,20.1,14,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T10:00:00,10.1,10.1,6.3,77.3,0,0,,0,0,,0.1,220,1009.8,28.6,27,43,0.2,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T11:00:00,10.1,10.1,6.1,76.24,0,0,,0,0,,0.1,224,1009.6,59.3,30.9,75,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T12:00:00,10.6,10.6,6.6,76.32,0,0,,0,0,,0.1,224,1008.9,77.6,29.3,94,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T13:00:00,10.8,10.8,7.1,77.93,0,0,,0,0,,0.1,234,1008.2,80.6,30.9,75,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T14:00:00,11,11,7.1,76.91,0,0,,0,0,,0.1,240,1007.3,93.8,27.8,63,0.2,1,,Overcast,cloudy,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T15:00:00,10.8,10.8,6.8,76.36,0,0,,0,0,,0.1,233,1006.8,63.2,25.5,31,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T16:00:00,10.1,10.1,6.8,79.99,0,0,,0,0,,0.1,227,1006.3,69,23,10,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T17:00:00,10.1,10.1,7.1,81.65,0,0,,0,0,,0.1,220,1005.9,66.4,22.4,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T18:00:00,10.1,10.1,7.5,83.92,0,0,,0,0,,0.1,217,1005.2,69.5,19.1,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T19:00:00,9.8,9.8,7.3,84.47,0,0,,0,0,,0.1,214,1004.7,50.9,17.6,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T20:00:00,9.8,9.8,7.5,85.63,0,0,,0,0,,0.1,217,1004.1,50.9,16.2,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T21:00:00,9.1,9.1,7.1,87.32,0,0,,0,0,,0.1,217,1003.2,63.3,16.8,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T22:00:00,9.3,9.3,7.6,89.14,0,0,,0,0,,0.1,225,1002.7,50.9,14.5,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-03T23:00:00,9.1,9.1,7.6,90.35,0,0,,0,0,,0.1,227,1001.8,37.8,14.9,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T00:00:00,9,9,7.6,90.95,0,0,,0,0,,0.1,231,1001.2,63.3,14.4,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T01:00:00,9,9,7.3,89.13,0,0,,0,0,,0.1,228,1000.3,69.5,15.3,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T02:00:00,8.6,8.6,6.8,88.49,0,0,,0,0,,0.1,221,999.5,69.5,15,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T03:00:00,8.6,8.6,7.1,90.32,0,0,,0,0,,0.1,223,998.9,89.3,16.6,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T04:00:00,8.8,8.8,7.1,89.11,0,0,,0,0,,0,234,998.5,89.9,17.4,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T05:00:00,8.6,8.6,6.8,88.48,0,0,,0,0,,0.1,245,998.1,90,18.4,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T06:00:00,8.3,8.3,6.8,90.29,0,0,,0,0,,0.1,254,997.5,93,18.6,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T07:00:00,8.3,8.3,6.8,90.3,0,0,,0,0,,0.1,255,997.2,90.7,15.7,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T08:00:00,8.3,8.3,6.8,90.28,0,0,,0,0,,0,269,997.6,74.7,14.1,5,0,0,,Partially cloudy,partly-cloudy-night,"C1663,03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T09:00:00,8.3,8.3,6.8,90.29,0,0,,0,0,,0,274,998,80.6,10.4,11,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T10:00:00,6,2.8,4.4,88.88,1.39,100,rain,0,0,,16.7,343,998.5,77.6,12.6,15,0.1,0,,"Rain, Partially cloudy",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T11:00:00,4.8,4.8,3.3,90.02,1.99,100,rain,0,0,,0.1,7,1000.2,89.9,9.2,30,0.1,0,,"Rain, Partially cloudy",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T12:00:00,3.6,3.6,2.1,89.91,0.81,100,rain,0,0,,0.1,13,1000.6,96.9,8.9,48,0.2,0,,"Rain, Overcast",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T13:00:00,4,0.3,0.7,78.56,0.2,100,rain,0,0,,16.5,3,1001.1,90,17.1,67,0.2,1,,"Rain, Partially cloudy",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T14:00:00,4.5,4.5,0.6,75.84,0,0,,0,0,,0.1,343,1001.4,59.5,37.8,64,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T15:00:00,4.5,4.5,0.3,74.21,0,0,,0,0,,0.1,327,1002,58.7,37.8,38,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T16:00:00,4.5,4.5,-0.6,69.04,0,0,,0,0,,0.1,327,1003,50.3,37.8,10,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T17:00:00,3.8,3.8,-0.9,71.44,0,0,,0,0,,0.1,313,1003.9,58.7,37.8,5,0,0,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,E8174,03772099999,03770099999"
london,2022-01-04T18:00:00,3.8,3.8,-1.4,68.88,0,0,,0,0,,0.1,300,1004.5,31.7,32.4,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T19:00:00,2.5,2.5,-1.4,75.5,0,0,,0,0,,0.1,286,1005.3,5.6,30.1,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T20:00:00,2.1,2.1,-1.5,77.08,0,0,,0,0,,0.1,284,1006.1,5.6,23.9,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T21:00:00,2.3,2.3,-1.2,77.7,0,0,,0,0,,0.1,277,1006.5,0,23.6,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T22:00:00,2.6,2.6,-0.9,77.76,0,0,,0,0,,0.1,284,1006.7,0,25.5,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-04T23:00:00,2.1,2.1,-1,79.97,0,0,,0,0,,0.1,280,1007.2,0,30.1,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T00:00:00,2.1,2.1,-1,79.95,0,0,,0,0,,0.1,280,1007.5,0,28.6,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T01:00:00,1.8,1.8,-1.2,80.5,0,0,,0,0,,0.1,280,1007.8,0,32.4,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T02:00:00,1.6,1.6,-1.5,79.89,0,0,,0,0,,0.1,284,1008.1,0,34,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T03:00:00,1.8,1.8,-1.4,79.35,0,0,,0,0,,0.1,277,1008.4,0,32.4,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T04:00:00,1.8,1.8,-1.4,79.34,0,0,,0,0,,0.1,278,1008.8,0,34,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T05:00:00,2.3,2.3,-1.2,77.71,0,0,,0,0,,0.1,279,1009.3,0,30.5,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T06:00:00,2.1,2.1,-1,79.96,0,0,,0,0,,0.1,276,1009.9,0,30.5,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T07:00:00,1.8,1.8,-0.9,82.27,0,0,,0,0,,0.1,287,1010.6,0,27.4,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T08:00:00,1.8,1.8,-0.9,82.27,0,0,,0,0,,0.1,281,1011.5,0,30.5,7,0,0,,Clear,clear-night,"03672099999,03781099999,AR120,03772099999,03770099999"
london,2022-01-05T09:00:00,2.3,2.3,-0.7,80.57,0,0,,0,0,,0.1,271,1012.5,5.6,28.6,15,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T10:00:00,3.1,3.1,-0.2,78.94,0,0,,0,0,,0.1,281,1013.4,5.6,22.4,75,0.3,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T11:00:00,5.1,5.1,0.3,71.16,0,0,,0,0,,0.1,290,1014.1,5.6,21.7,125,0.5,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T12:00:00,6.5,6.5,0.3,64.61,0,0,,0,0,,0.1,300,1014.5,19.4,23.9,163,0.6,2,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T13:00:00,6.3,6.3,0.3,65.5,0,0,,0,0,,0.1,307,1014.8,25.4,27.8,75,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T14:00:00,6.3,6.3,0.2,64.56,0,0,,0,0,,0.1,317,1014.9,63.8,30.9,43,0.2,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T15:00:00,6.3,6.3,-0.1,63.18,0,0,,0,0,,0.1,317,1015.6,25.4,34,26,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T16:00:00,5.5,5.5,0.1,68.23,0,0,,0,0,,0.1,313,1016.4,16.1,32.4,15,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T17:00:00,5.1,5.1,0.6,72.73,0,0,,0,0,,0.1,303,1017.2,5.6,30.5,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T18:00:00,4,4,0.6,78.54,0,0,,0,0,,0,294,1017.9,5.6,30.1,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T19:00:00,3.6,3.6,0.6,80.76,0,0,,0,0,,0.1,290,1018.8,5.6,22,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T20:00:00,4.5,4.5,0.8,76.97,0,0,,0,0,,0,303,1019.4,22.5,19.1,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T21:00:00,3.8,3.8,0.1,76.85,0,0,,0,0,,0,304,1019.9,34.9,18.5,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T22:00:00,1.3,1.3,-1,84.69,0,0,,0,0,,0,287,1020.2,3.1,17.9,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-05T23:00:00,1.1,1.1,-0.2,91.05,0,0,,0,0,,0,292,1020.4,0,14.1,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T00:00:00,0.3,0.3,-0.9,91.66,0,0,,0,0,,0,285,1020.9,0,15.3,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T01:00:00,-0.2,-0.2,-0.9,95.02,0,0,,0,0,,0,279,1020.8,0,16.9,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T02:00:00,0.1,0.1,-0.5,95.73,0,0,,0,0,,3.4,290,1021,0,13.5,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T03:00:00,-0.4,-0.4,-1.4,92.96,0,0,,0,0,,0,270,1020.7,0,11.4,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T04:00:00,-1.2,-1.2,-2,94.29,0,0,,0,0,,0,266,1020.7,5.6,9.3,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T05:00:00,-0.9,-0.9,-1.2,97.81,0,0,,0,0,,0,231,1020.6,0,11.5,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T06:00:00,-1.5,-1.5,-2.2,94.99,0,0,,0,0,,0,189,1020.2,0,12.7,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T07:00:00,-1.9,-1.9,-2.4,96.36,0,0,,0,0,,0,200,1020.2,0,17.5,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T08:00:00,-1.2,-1.2,-1.4,98.5,0,0,,0,0,,0,215,1020.4,27.9,11.9,7,0,0,,Partially cloudy,partly-cloudy-night,"D5398,03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T09:00:00,-0.9,-0.9,-1.4,96.4,0,0,,0,0,,0,238,1020.2,22.3,11,14,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T10:00:00,0.6,0.6,0,95.71,0,0,,0,0,,0.1,169,1019.3,46.7,11.7,86,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T11:00:00,3.1,3.1,0.3,81.89,0,0,,0,0,,0.1,172,1018.7,65.2,18.5,117,0.4,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T12:00:00,4.5,4.5,-1.1,66.6,0,0,,0,0,,0.1,173,1017.6,90,21.2,83,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T13:00:00,4.6,4.6,-1.1,66.11,0,0,,0,0,,0.1,183,1016.7,69.2,23.2,54,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T14:00:00,5.1,5.1,1.1,74.86,0,0,,0,0,,0.1,187,1015.5,90,24.7,56,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T15:00:00,5.6,5.6,2,77.65,0,0,,0,0,,0.1,186,1014.2,75.6,24.3,20,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T16:00:00,6.6,6.6,2.4,74.06,0,0,,0,0,48.2,0.1,200,1013.3,69.5,28.2,8,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T17:00:00,7,7,2.8,74.62,0.2,100,rain,0,0,,0.2,207,1012.7,81.7,28.2,12,0,0,,"Rain, Partially cloudy",rain,"AT240,03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T18:00:00,7.3,7.3,2.9,73.14,0,0,,0,0,57.6,0.2,204,1012,100,20.2,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T19:00:00,7.1,7.1,4.2,81.27,0,0,,0,0,57.6,0.2,197,1011.3,96.9,18.1,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T20:00:00,6.8,6.8,5.2,88.95,0,0,,0,0,51.8,0.1,207,1010.6,96.9,4.7,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T21:00:00,7.1,7.1,5.8,91.47,0.2,100,rain,0,0,46.4,0.1,207,1010.1,97,22.2,,,,,"Rain, Overcast",rain,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T22:00:00,6.8,6.8,5.7,92.08,0,0,,0,0,,0.1,224,1010.1,41.7,28.9,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-06T23:00:00,7.3,7.3,6.3,93.34,0.8,100,rain,0,0,,0.1,244,1010.4,90,21.7,,,,,"Rain, Partially cloudy",rain,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T00:00:00,6.1,6.1,4.5,89.47,0.41,100,rain,0,0,,0.1,253,1010.5,22.5,21.7,,,,,"Rain, Partially cloudy",rain,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T01:00:00,6.1,6.1,2.8,79.41,0,0,,0,0,55.4,0.1,244,1010.6,14.7,37.8,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T02:00:00,4.8,4.8,2.6,85.65,0,0,,0,0,,0.1,244,1010.4,37.9,34.3,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T03:00:00,5.3,5.3,2.5,82.15,0,0,,0,0,,0.1,244,1010.3,51,29.3,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T04:00:00,5,5,2.5,83.87,0,0,,0,0,,0.1,247,1010,26.2,32.4,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T05:00:00,4.6,4.6,2.1,83.81,0,0,,0,0,,0.1,247,1009.8,33.9,35.9,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T06:00:00,4.3,4.3,1.1,79.71,0,0,,0,0,,0.1,247,1009.9,13.2,39.7,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T07:00:00,4,4,1,80.82,0,0,,0,0,,0.1,244,1010,34.8,34,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T08:00:00,3.8,3.8,1,81.96,0,0,,0,0,,0.1,247,1010.2,16.7,34,5,0,0,,Clear,clear-night,"E0393,03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T09:00:00,3.6,3.6,0.8,81.95,0,0,,0,0,,0.1,234,1010.3,14.7,34,14,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T10:00:00,4.1,4.1,1.1,80.82,0,0,,0,0,,0.1,244,1010.2,5.6,37.8,89,0.3,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T11:00:00,5.8,5.8,1.3,72.85,0,0,,0,0,48.2,0.2,260,1010.9,5.6,29.3,129,0.5,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T12:00:00,6.3,6.3,0.8,67.9,0,0,,0,0,49.8,0.2,264,1010.4,33.1,34.7,157,0.6,2,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T13:00:00,6.1,6.1,0.4,66.44,0,0,,0,0,,0.2,264,1010.4,26.2,30.9,75,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T14:00:00,5.6,5.6,0.8,71.25,0,0,,0,0,,0.1,260,1009.9,50.2,34,53,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T15:00:00,5.5,5.5,1,72.8,0,0,,0,0,,0.1,244,1009.9,62.6,32,28,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T16:00:00,5.6,5.6,1.3,73.85,0,0,,0,0,,0.2,247,1009.4,65.7,34,10,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T17:00:00,5.1,5.1,0.6,72.26,0,0,,0,0,,0.2,259,1010,93,32.8,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T18:00:00,3.8,3.8,1.6,85.59,0,0,,0,0,,0.1,268,1010.5,62.4,34.7,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T19:00:00,2.8,2.8,1.1,88.6,0,0,,0,0,,0.1,279,1011.6,63.2,28.9,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T20:00:00,2.3,2.3,1.1,91.79,0,0,,0,0,,0.1,272,1012.2,39.5,19.6,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T21:00:00,1.8,1.8,0.3,89.79,0,0,,0,0,,0.1,286,1012.7,7,32.4,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T22:00:00,1.8,1.8,0.3,89.81,0,0,,0,0,,0.1,284,1013.2,44.7,24.3,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-07T23:00:00,1.1,1.1,0,92.37,0,0,,0,0,,0.1,231,1013.7,44.7,24.3,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T00:00:00,1.3,1.3,0.3,93.06,0,0,,0,0,,0,231,1013.8,37.8,17,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T01:00:00,1.3,1.3,0.5,94.4,0,0,,0,0,,0.1,216,1013.7,63.3,19.7,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T02:00:00,1.6,-1,0.8,94.41,0,0,,0,0,,8.7,217,1013.2,66.4,18.1,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T03:00:00,2.3,2.3,1.3,93.11,0,0,,0,0,,0,191,1012.5,69.5,13.7,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T04:00:00,2.6,0.3,1.3,91.16,0,0,,0,0,,8.3,207,1011.6,96.2,18,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T05:00:00,3.5,3.5,2,89.94,0,0,,0,0,,0.1,195,1010.3,70.6,21.6,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T06:00:00,5,5,3.1,87.56,0,0,,0,0,,0.1,207,1009.1,78.5,27,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T07:00:00,5.8,5.8,4.6,92.02,0,0,,0,0,,0.1,208,1007.6,93.8,8.8,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T08:00:00,6.5,6.5,5.5,93.34,0.2,100,rain,0,0,,0.1,204,1006.1,81.7,8,7,0,0,,"Rain, Partially cloudy",rain,"E4320,03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T09:00:00,7.6,7.6,7,96,0,0,,0,0,,0.1,210,1004.3,84.8,7.6,14,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T10:00:00,8.4,8.4,7.5,94.69,0.4,100,rain,0,0,,0.1,207,1002.5,78.5,7.7,28,0.1,0,,"Rain, Partially cloudy",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T11:00:00,8.8,8.8,8,94.73,0.4,100,rain,0,0,,0.1,210,1000.5,90.7,6.1,37,0.1,0,,"Rain, Overcast",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T12:00:00,9.3,9.3,8.5,94.75,2.01,100,rain,0,0,46.4,0.2,213,998.1,96.9,5.5,26,0.1,0,,"Rain, Overcast",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T13:00:00,9.8,9.8,9,94.77,1.99,100,rain,0,0,,0.1,213,996,93.8,10.3,18,0.1,0,,"Rain, Overcast",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T14:00:00,9.6,9.6,8.8,94.76,0.8,100,rain,0,0,46.4,0.1,217,994.2,96.9,4.6,17,0.1,0,,"Rain, Overcast",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T15:00:00,10,10,9.1,94.14,0.4,100,rain,0,0,44.6,0.1,241,992.7,76.8,30.1,24,0.1,0,,"Rain, Partially cloudy",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T16:00:00,9.6,9.6,8.6,93.46,0,0,,0,0,,0.1,275,991.8,80.7,24.7,11,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T17:00:00,9.3,9.3,7.6,89.1,0.8,100,rain,0,0,50,0.1,304,992,59.5,20.5,,,,,"Rain, Partially cloudy",rain,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T18:00:00,8.1,8.1,6.3,88.4,0.01,100,rain,0,0,,0.1,293,992.8,63.3,20.2,,,,,"Rain, Partially cloudy",rain,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T19:00:00,7.8,7.8,5.3,84.19,0,0,,0,0,,0.1,290,993.5,66.4,18,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
