Date,hour,temp,feelslike,dew,humidity,cloudcover,visibility,count,WorkDay,Holiday,conditions,icon
2022-02-15 06:00:00,6,4.1,1.3,2.1,86.84,62.6,22.4,713,True,False,Partially cloudy,partly-cloudy-night
2022-02-15 07:00:00,7,5.1,5.1,2.6,83.92,93.1,20.9,1889,True,False,Overcast,cloudy
2022-02-15 08:00:00,8,6.6,6.6,4.1,84.1,90.0,14.3,3196,True,False,Partially cloudy,partly-cloudy-day
2022-02-15 09:00:00,9,7.6,7.6,5.3,85.38,74.7,12.2,1689,True,False,Partially cloudy,partly-cloudy-day
2022-02-15 10:00:00,10,9.1,9.1,6.3,82.65,86.9,14.3,820,True,False,Partially cloudy,partly-cloudy-day
2022-02-15 11:00:00,11,9.6,9.6,7.1,84.44,77.8,12.3,484,True,False,"Rain, Partially cloudy",rain
2022-02-15 12:00:00,12,10.0,10.0,7.3,83.35,90.0,8.9,545,True,False,"Rain, Partially cloudy",rain
2022-02-15 13:00:00,13,9.6,6.1,8.1,90.39,93.0,8.3,463,True,False,"Rain, Overcast",rain
2022-02-15 14:00:00,14,9.6,9.6,8.1,90.38,77.6,8.9,480,True,False,"Rain, Partially cloudy",rain
2022-02-15 15:00:00,15,9.6,9.6,8.6,93.48,80.6,9.2,478,True,False,"Rain, Partially cloudy",rain
2022-02-15 16:00:00,16,8.3,8.3,7.5,94.71,86.9,15.3,1104,True,False,"Rain, Partially cloudy",rain
2022-02-15 17:00:00,17,8.7,8.7,8.0,95.99,80.7,8.8,2354,True,False,Partially cloudy,partly-cloudy-day
2022-02-15 18:00:00,18,9.3,9.3,8.1,92.2,93.8,7.8,2575,True,False,"Rain, Overcast",rain
2022-02-15 19:00:00,19,9.0,9.0,8.0,93.44,59.5,19.3,1863,True,False,Partially cloudy,partly-cloudy-night
2022-02-15 20:00:00,20,9.3,9.3,8.1,92.23,66.3,10.0,1036,True,False,Partially cloudy,partly-cloudy-night
2022-02-15 21:00:00,21,9.3,9.3,8.3,93.48,90.7,8.6,752,True,False,Overcast,cloudy
2022-02-15 22:00:00,22,9.5,9.5,8.5,93.49,50.2,10.3,564,True,False,"Rain, Partially cloudy",rain
2022-02-15 23:00:00,23,9.3,9.3,8.1,92.23,63.3,7.8,237,True,False,"Rain, Partially cloudy",rain
2022-02-16 00:00:00,0,9.3,9.3,8.1,92.23,80.6,7.8,132,True,False,"Rain, Partially cloudy",rain
2022-02-16 01:00:00,1,9.3,9.3,8.3,93.48,74.5,6.2,75,True,False,"Rain, Partially cloudy",rain
2022-02-16 02:00:00,2,10.1,10.1,9.3,94.78,96.2,7.8,56,True,False,"Rain, Overcast",rain
2022-02-16 03:00:00,3,11.3,11.3,10.1,92.33,96.9,8.8,42,True,False,Overcast,cloudy
2022-02-16 04:00:00,4,11.8,11.8,10.1,89.34,96.9,20.9,66,True,False,Overcast,cloudy
2022-02-16 05:00:00,5,12.1,12.1,10.7,90.57,93.0,20.5,137,True,False,Overcast,cloudy
2022-02-16 06:00:00,6,11.7,11.7,11.0,96.09,93.0,8.1,574,True,False,Overcast,cloudy
2022-02-16 07:00:00,7,11.8,11.8,11.3,96.73,93.0,8.4,1680,True,False,"Rain, Overcast",rain
2022-02-16 08:00:00,8,12.6,12.6,10.3,85.88,89.9,16.2,3107,True,False,Partially cloudy,partly-cloudy-day
2022-02-16 09:00:00,9,13.0,13.0,9.3,78.27,74.7,12.2,1718,True,False,Partially cloudy,partly-cloudy-day
2022-02-16 10:00:00,10,13.1,13.1,9.1,76.72,93.0,12.5,1114,True,False,Overcast,cloudy
2022-02-16 11:00:00,11,14.3,14.3,9.3,71.92,66.9,11.2,1159,True,False,Partially cloudy,partly-cloudy-day
2022-02-16 12:00:00,12,15.3,15.3,10.0,70.69,86.9,13.7,1372,True,False,Partially cloudy,partly-cloudy-day
2022-02-16 13:00:00,13,15.0,15.0,10.7,75.02,96.9,17.8,1267,True,False,Overcast,cloudy
2022-02-16 14:00:00,14,13.8,13.8,11.7,86.63,93.0,5.0,1120,True,False,Overcast,cloudy
2022-02-16 15:00:00,15,13.6,13.6,12.3,91.84,89.9,9.1,1170,True,False,Partially cloudy,partly-cloudy-day
2022-02-16 16:00:00,16,14.5,14.5,12.3,86.68,96.2,9.7,1437,True,False,Overcast,cloudy
2022-02-16 17:00:00,17,14.3,14.3,12.3,87.79,96.9,6.5,2158,True,False,"Rain, Overcast",rain
2022-02-16 18:00:00,18,13.6,13.6,12.5,93.05,96.9,8.1,2361,True,False,"Rain, Overcast",rain
2022-02-16 19:00:00,19,14.3,14.3,11.8,84.91,93.0,8.8,1741,True,False,"Rain, Overcast",rain
2022-02-16 20:00:00,20,14.1,14.1,10.2,76.89,80.7,22.4,1160,True,False,Partially cloudy,partly-cloudy-night
2022-02-16 21:00:00,21,13.1,13.1,9.8,80.41,86.9,8.4,873,True,False,Partially cloudy,partly-cloudy-night
2022-02-16 22:00:00,22,13.0,13.0,8.7,74.69,86.9,11.6,808,True,False,Partially cloudy,partly-cloudy-night
2022-02-16 23:00:00,23,12.1,12.1,5.9,65.43,62.2,12.2,493,True,False,Partially cloudy,partly-cloudy-night
2022-02-17 00:00:00,0,11.3,11.3,5.6,67.99,62.2,10.9,247,True,False,"Rain, Partially cloudy",rain
2022-02-17 01:00:00,1,10.6,10.6,6.3,74.72,86.9,10.3,111,True,False,Partially cloudy,partly-cloudy-night
2022-02-17 02:00:00,2,11.1,11.1,4.8,65.19,74.6,10.6,84,True,False,Partially cloudy,partly-cloudy-night
2022-02-17 03:00:00,3,10.1,10.1,4.5,68.2,96.2,10.3,54,True,False,Overcast,cloudy
2022-02-17 04:00:00,4,9.8,9.8,4.3,68.62,93.1,10.0,67,True,False,Overcast,cloudy
2022-02-17 05:00:00,5,9.6,9.6,4.3,69.57,90.0,9.0,129,True,False,Partially cloudy,partly-cloudy-night
2022-02-17 06:00:00,6,8.4,8.4,5.5,82.47,65.3,11.2,621,True,False,"Rain, Partially cloudy",rain
2022-02-17 07:00:00,7,8.6,8.6,4.3,74.39,24.0,11.6,1762,True,False,Partially cloudy,partly-cloudy-night
2022-02-17 08:00:00,8,8.6,8.6,3.3,69.37,16.7,12.5,3243,True,False,Clear,clear-day
2022-02-17 09:00:00,9,9.0,9.0,4.0,70.89,14.7,16.2,1822,True,False,Clear,clear-day
2022-02-17 10:00:00,10,9.5,9.5,1.2,55.84,45.5,19.3,1131,True,False,Partially cloudy,partly-cloudy-day
2022-02-17 11:00:00,11,10.3,10.3,2.1,56.43,80.7,16.2,1279,True,False,Partially cloudy,partly-cloudy-day
2022-02-17 12:00:00,12,11.3,11.3,0.7,47.78,27.9,16.2,1516,True,False,Partially cloudy,partly-cloudy-day
2022-02-17 13:00:00,13,11.1,11.1,-0.3,45.32,47.1,22.4,1504,True,False,Partially cloudy,partly-cloudy-day
2022-02-17 14:00:00,14,11.5,11.5,0.9,47.83,62.6,19.3,1423,True,False,Partially cloudy,partly-cloudy-day
2022-02-17 15:00:00,15,11.1,11.1,2.4,54.69,54.7,13.4,1607,True,False,Partially cloudy,partly-cloudy-day
2022-02-17 16:00:00,16,10.8,10.8,4.5,65.07,56.5,19.3,1944,True,False,Partially cloudy,partly-cloudy-day
2022-02-17 17:00:00,17,9.8,9.8,4.0,67.2,77.6,20.9,2268,True,False,Partially cloudy,partly-cloudy-day
2022-02-17 18:00:00,18,8.3,8.3,5.1,80.21,62.3,17.8,2824,True,False,"Rain, Partially cloudy",rain
2022-02-17 19:00:00,19,9.1,9.1,4.1,70.92,45.1,15.9,1876,True,False,Partially cloudy,partly-cloudy-night
2022-02-17 20:00:00,20,9.1,9.1,4.3,71.94,50.4,13.7,1311,True,False,Partially cloudy,partly-cloudy-night
2022-02-17 21:00:00,21,9.1,9.1,4.5,72.95,50.4,15.6,1015,True,False,Partially cloudy,partly-cloudy-night
2022-02-17 22:00:00,22,8.5,8.5,4.6,76.48,69.5,14.3,901,True,False,Partially cloudy,partly-cloudy-night
2022-02-17 23:00:00,23,8.8,8.8,3.9,70.92,69.5,10.3,693,True,False,Partially cloudy,partly-cloudy-night
2022-02-18 00:00:00,0,8.6,8.6,5.1,78.68,66.4,10.0,392,True,False,Partially cloudy,partly-cloudy-night
2022-02-18 01:00:00,1,8.6,8.6,6.3,85.48,71.7,9.1,193,True,False,Partially cloudy,partly-cloudy-night
2022-02-18 02:00:00,2,9.1,6.4,7.1,87.3,80.7,8.4,99,True,False,"Rain, Partially cloudy",rain
2022-02-18 03:00:00,3,8.5,8.5,6.6,87.88,93.0,6.7,68,True,False,Overcast,cloudy
2022-02-18 04:00:00,4,9.0,9.0,7.9,92.23,93.0,6.7,89,True,False,Overcast,cloudy
2022-02-18 05:00:00,5,10.8,10.8,9.6,92.32,96.2,7.8,117,True,False,Overcast,cloudy
2022-02-18 06:00:00,6,11.5,11.5,10.0,90.54,96.2,5.8,360,True,False,"Rain, Overcast",rain
2022-02-18 07:00:00,7,11.6,11.6,9.8,88.75,100.0,6.5,814,True,False,"Rain, Overcast",rain
2022-02-18 08:00:00,8,11.5,11.5,8.5,81.85,86.9,5.9,1331,True,False,Partially cloudy,partly-cloudy-day
2022-02-18 09:00:00,9,11.1,11.1,5.2,66.6,90.0,9.9,823,True,False,Partially cloudy,partly-cloudy-day
2022-02-18 10:00:00,10,10.0,10.0,4.9,70.15,59.3,10.3,544,True,False,Partially cloudy,partly-cloudy-day
2022-02-18 11:00:00,11,10.6,10.6,2.7,57.73,89.9,11.6,501,True,False,Partially cloudy,wind
2022-02-18 12:00:00,12,10.5,10.5,2.6,58.12,86.9,10.9,570,True,False,"Rain, Partially cloudy",rain
2022-02-18 13:00:00,13,10.3,10.3,3.0,60.59,93.0,14.7,534,True,False,Overcast,cloudy
2022-02-18 14:00:00,14,8.8,8.8,2.1,62.86,80.7,20.9,559,True,False,Partially cloudy,partly-cloudy-day
2022-02-18 15:00:00,15,8.8,8.8,0.3,55.23,90.0,22.4,552,True,False,Partially cloudy,partly-cloudy-day
2022-02-18 16:00:00,16,8.6,8.6,-1.7,48.38,90.0,19.3,856,True,False,Partially cloudy,partly-cloudy-day
2022-02-18 17:00:00,17,8.1,8.1,-2.7,46.49,47.2,22.4,1320,True,False,Partially cloudy,partly-cloudy-day
2022-02-18 18:00:00,18,7.6,7.6,-2.6,48.13,53.0,20.9,1365,True,False,Partially cloudy,partly-cloudy-night
2022-02-18 19:00:00,19,4.6,4.6,0.0,72.08,9.3,22.4,1126,True,False,Clear,clear-night
2022-02-18 20:00:00,20,4.6,4.6,0.0,72.12,3.1,22.4,663,True,False,Clear,clear-night
2022-02-18 21:00:00,21,4.8,4.8,0.1,71.62,16.7,22.4,559,True,False,Clear,clear-night
2022-02-18 22:00:00,22,5.1,5.1,-1.4,62.88,30.0,22.4,472,True,False,Partially cloudy,partly-cloudy-night
2022-02-18 23:00:00,23,4.8,4.8,-1.7,62.82,0.0,22.4,445,True,False,Clear,clear-night
2022-02-19 00:00:00,0,4.8,4.8,-1.7,62.83,0.0,22.4,362,False,False,Clear,clear-night
2022-02-19 01:00:00,1,4.3,4.3,-1.0,68.44,0.0,22.4,291,False,False,Clear,clear-night
2022-02-19 02:00:00,2,4.8,4.8,-1.3,64.23,0.0,20.9,257,False,False,Clear,clear-night
2022-02-19 03:00:00,3,4.0,4.0,-0.7,71.45,0.0,19.3,171,False,False,Clear,clear-night
2022-02-19 04:00:00,4,3.8,3.8,-0.2,75.17,0.0,20.9,110,False,False,Clear,clear-night
2022-02-19 05:00:00,5,3.3,3.3,0.0,78.98,0.0,22.4,74,False,False,Clear,clear-night
2022-02-19 06:00:00,6,3.1,3.1,-0.2,78.97,14.7,22.4,140,False,False,Clear,clear-night
2022-02-19 07:00:00,7,3.0,3.0,-0.2,79.51,20.2,22.4,300,False,False,Partially cloudy,partly-cloudy-night
2022-02-19 08:00:00,8,3.5,3.5,-0.2,76.77,5.0,20.9,674,False,False,Clear,clear-day
2022-02-19 09:00:00,9,4.8,4.8,0.3,72.66,0.0,19.3,1144,False,False,Clear,clear-day
2022-02-19 10:00:00,10,6.1,6.1,1.0,69.84,5.0,20.9,1609,False,False,Clear,clear-day
2022-02-19 11:00:00,11,7.5,7.5,2.1,68.66,53.3,17.8,1654,False,False,Partially cloudy,partly-cloudy-day
2022-02-19 12:00:00,12,8.0,8.0,2.7,68.79,90.0,13.5,716,False,False,Partially cloudy,partly-cloudy-day
2022-02-19 13:00:00,13,6.8,2.2,4.6,85.89,93.0,7.9,487,False,False,"Rain, Overcast",rain
2022-02-19 14:00:00,14,7.1,7.1,5.5,89.58,89.9,7.6,525,False,False,"Rain, Partially cloudy",rain
2022-02-19 15:00:00,15,8.2,8.2,7.1,93.39,71.7,10.9,984,False,False,"Rain, Partially cloudy",rain
2022-02-19 16:00:00,16,9.8,9.8,7.0,82.71,86.9,20.9,1209,False,False,Partially cloudy,partly-cloudy-day
2022-02-19 17:00:00,17,10.3,10.3,5.0,69.69,77.6,14.3,1325,False,False,Partially cloudy,partly-cloudy-day
2022-02-19 18:00:00,18,9.6,9.6,4.5,70.53,25.2,16.2,1148,False,False,"Rain, Partially cloudy",rain
2022-02-19 19:00:00,19,8.8,8.8,4.1,72.4,39.3,13.7,993,False,False,Partially cloudy,partly-cloudy-night
2022-02-19 20:00:00,20,8.5,8.5,2.9,67.43,20.2,13.1,745,False,False,Partially cloudy,partly-cloudy-night
2022-02-19 21:00:00,21,6.8,6.8,2.4,73.08,0.0,12.2,655,False,False,Clear,clear-night
2022-02-19 22:00:00,22,6.4,6.4,4.1,85.22,22.4,12.2,643,False,False,Partially cloudy,partly-cloudy-night
2022-02-19 23:00:00,23,6.5,6.5,5.0,90.12,27.9,12.8,543,False,False,Partially cloudy,partly-cloudy-night
2022-02-20 00:00:00,0,7.3,7.3,5.1,85.95,62.6,12.2,557,False,False,Partially cloudy,partly-cloudy-night
2022-02-20 01:00:00,1,8.1,8.1,5.8,85.43,93.0,11.9,536,False,False,Overcast,cloudy
2022-02-20 02:00:00,2,9.1,9.1,6.7,84.4,89.9,10.6,367,False,False,Partially cloudy,partly-cloudy-night
2022-02-20 03:00:00,3,10.0,10.0,7.6,85.04,93.8,15.3,266,False,False,Overcast,cloudy
2022-02-20 04:00:00,4,10.6,10.6,8.1,84.54,93.0,14.7,173,False,False,Overcast,cloudy
2022-02-20 05:00:00,5,10.6,10.6,7.8,82.82,89.9,11.9,89,False,False,Partially cloudy,partly-cloudy-night
2022-02-20 06:00:00,6,11.0,11.0,7.3,77.95,86.9,13.7,126,False,False,Partially cloudy,partly-cloudy-night
2022-02-20 07:00:00,7,11.0,11.0,7.1,76.9,83.7,11.6,195,False,False,Partially cloudy,partly-cloudy-night
2022-02-20 08:00:00,8,11.0,11.0,7.1,76.91,89.9,9.9,364,False,False,Partially cloudy,partly-cloudy-day
2022-02-20 09:00:00,9,11.1,11.1,7.7,79.06,93.0,8.8,671,False,False,Overcast,cloudy
2022-02-20 10:00:00,10,11.3,11.3,8.1,80.72,83.7,9.2,988,False,False,Partially cloudy,partly-cloudy-day
2022-02-20 11:00:00,11,11.6,11.6,8.7,81.87,89.9,7.8,1201,False,False,Partially cloudy,partly-cloudy-day
2022-02-20 12:00:00,12,12.6,12.6,9.6,82.01,93.0,7.2,1509,False,False,Overcast,cloudy
2022-02-20 13:00:00,13,12.6,12.6,9.4,80.38,93.0,7.7,1517,False,False,Overcast,cloudy
2022-02-20 14:00:00,14,12.1,12.1,9.5,84.16,96.2,6.8,1403,False,False,Overcast,cloudy
2022-02-20 15:00:00,15,12.6,12.6,9.2,79.32,93.0,6.5,1226,False,False,Overcast,cloudy
2022-02-20 16:00:00,16,11.8,11.8,9.5,85.83,96.9,7.6,1137,False,False,Overcast,cloudy
2022-02-20 17:00:00,17,12.3,12.3,9.3,81.95,90.0,9.4,967,False,False,Partially cloudy,partly-cloudy-day
2022-02-20 18:00:00,18,12.3,12.3,9.3,81.96,89.9,6.2,565,False,False,Partially cloudy,partly-cloudy-night
2022-02-20 19:00:00,19,11.8,11.8,10.0,88.7,86.9,4.0,326,False,False,"Rain, Partially cloudy",rain
2022-02-20 20:00:00,20,8.0,8.0,4.6,79.13,65.4,30.2,375,False,False,"Rain, Partially cloudy",rain
2022-02-20 21:00:00,21,7.5,7.5,1.9,67.22,3.1,22.4,289,False,False,Clear,clear-night
2022-02-20 22:00:00,22,7.0,7.0,1.1,66.12,37.6,20.9,274,False,False,Partially cloudy,partly-cloudy-night
2022-02-20 23:00:00,23,6.0,6.0,0.0,65.43,23.8,22.4,202,False,False,Partially cloudy,partly-cloudy-night
2022-02-21 00:00:00,0,5.8,5.8,-1.2,60.8,0.0,20.9,137,True,False,Rain,rain
2022-02-21 01:00:00,1,5.5,5.5,-0.7,64.37,38.8,17.8,73,True,False,Partially cloudy,partly-cloudy-night
2022-02-21 02:00:00,2,5.6,0.4,-0.6,63.95,74.5,19.3,55,True,False,Partially cloudy,partly-cloudy-night
2022-02-21 03:00:00,3,5.1,5.1,-0.7,66.18,18.6,22.4,41,True,False,Clear,clear-night
2022-02-21 04:00:00,4,4.8,4.8,-1.0,66.11,3.1,22.4,47,True,False,Clear,clear-night
2022-02-21 05:00:00,5,5.3,5.3,-0.4,66.72,0.0,22.4,133,True,False,Clear,clear-night
2022-02-21 06:00:00,6,5.8,5.8,-0.4,64.42,27.9,16.2,484,True,False,Partially cloudy,partly-cloudy-night
2022-02-21 07:00:00,7,6.6,6.6,0.1,63.23,23.8,14.7,1310,True,False,Partially cloudy,partly-cloudy-night
2022-02-21 08:00:00,8,7.5,7.5,1.0,63.46,65.1,12.8,2441,True,False,Partially cloudy,partly-cloudy-day
2022-02-21 09:00:00,9,8.3,8.3,1.6,62.72,77.8,11.6,1296,True,False,Partially cloudy,partly-cloudy-day
2022-02-21 10:00:00,10,9.1,9.1,2.0,61.15,80.7,13.1,884,True,False,Partially cloudy,partly-cloudy-day
2022-02-21 11:00:00,11,10.3,10.3,2.5,58.48,93.0,14.3,796,True,False,Overcast,cloudy
2022-02-21 12:00:00,12,10.8,10.8,3.6,61.13,93.0,17.8,953,True,False,Overcast,cloudy
2022-02-21 13:00:00,13,11.0,11.0,3.8,61.18,77.7,15.0,1028,True,False,Partially cloudy,partly-cloudy-day
2022-02-21 14:00:00,14,10.8,10.8,3.7,61.15,86.9,17.8,848,True,False,Partially cloudy,partly-cloudy-day
2022-02-21 15:00:00,15,10.3,10.3,4.8,68.65,90.0,16.2,1106,True,False,"Rain, Partially cloudy",rain
2022-02-21 16:00:00,16,11.1,11.1,2.6,55.83,93.0,13.7,1457,True,False,Overcast,cloudy
2022-02-21 17:00:00,17,10.8,10.8,2.1,54.59,77.7,14.0,2298,True,False,Partially cloudy,partly-cloudy-day
2022-02-21 18:00:00,18,10.3,10.3,1.8,55.64,47.2,15.6,2504,True,False,Partially cloudy,partly-cloudy-night
2022-02-21 19:00:00,19,9.6,9.6,1.6,57.46,14.7,16.2,1880,True,False,Clear,clear-night
2022-02-21 20:00:00,20,9.5,9.5,1.3,56.64,16.7,15.0,1223,True,False,Clear,clear-night
2022-02-21 21:00:00,21,8.8,8.8,1.6,60.69,16.7,14.7,830,True,False,Clear,clear-night
2022-02-21 22:00:00,22,6.6,6.6,1.5,69.96,0.0,13.7,587,True,False,Clear,clear-night
2022-02-21 23:00:00,23,6.1,6.1,3.1,81.09,0.0,12.8,347,True,False,Clear,clear-night
2022-02-22 00:00:00,0,5.6,5.6,2.6,81.03,28.6,16.2,166,True,False,Partially cloudy,partly-cloudy-night
2022-02-22 01:00:00,1,6.1,6.1,2.6,78.29,37.9,13.1,12,True,False,Partially cloudy,partly-cloudy-night
2022-02-22 02:00:00,2,6.2,6.2,2.8,79.38,66.4,11.2,16,True,False,Partially cloudy,partly-cloudy-night
2022-02-22 03:00:00,3,6.5,6.5,3.3,80.05,93.1,10.6,48,True,False,Overcast,cloudy
2022-02-22 04:00:00,4,7.1,7.1,4.3,82.4,89.9,10.0,50,True,False,Partially cloudy,partly-cloudy-night
2022-02-22 05:00:00,5,7.1,7.1,6.1,93.34,93.0,7.5,141,True,False,Overcast,cloudy
2022-02-22 06:00:00,6,8.1,5.6,6.8,91.52,96.9,8.4,782,True,False,Overcast,cloudy
2022-02-22 07:00:00,7,8.5,8.5,7.1,90.91,62.4,8.4,2073,True,False,Partially cloudy,partly-cloudy-night
2022-02-22 08:00:00,8,9.6,9.6,8.1,90.39,62.6,9.4,3536,True,False,Partially cloudy,partly-cloudy-day
2022-02-22 09:00:00,9,10.8,10.8,8.0,82.86,65.7,12.8,1773,True,False,Partially cloudy,partly-cloudy-day
2022-02-22 10:00:00,10,11.8,11.8,7.3,73.93,74.8,13.1,1072,True,False,Partially cloudy,partly-cloudy-day
2022-02-22 11:00:00,11,13.3,13.3,7.1,65.68,65.3,19.3,1064,True,False,Partially cloudy,partly-cloudy-day
2022-02-22 12:00:00,12,13.5,13.5,7.0,64.82,83.7,16.2,1188,True,False,Partially cloudy,partly-cloudy-day
2022-02-22 13:00:00,13,12.8,12.8,7.9,71.67,93.0,16.2,990,True,False,Overcast,cloudy
2022-02-22 14:00:00,14,12.1,12.1,9.5,84.12,90.0,16.2,1076,True,False,Partially cloudy,partly-cloudy-day
2022-02-22 15:00:00,15,13.5,13.5,7.3,66.1,62.2,20.9,1418,True,False,"Rain, Partially cloudy",rain
2022-02-22 16:00:00,16,13.1,13.1,1.8,46.26,65.1,19.3,1830,True,False,Partially cloudy,partly-cloudy-day
2022-02-22 17:00:00,17,11.8,11.8,1.7,49.66,45.0,22.4,3177,True,False,Partially cloudy,partly-cloudy-day
2022-02-22 18:00:00,18,10.8,10.8,1.9,53.83,15.1,22.4,3263,True,False,Clear,clear-night
2022-02-22 19:00:00,19,9.6,9.6,1.8,58.32,0.0,20.9,2208,True,False,Clear,clear-night
2022-02-22 20:00:00,20,8.6,8.6,1.5,61.06,0.0,20.9,1405,True,False,Clear,clear-night
2022-02-22 21:00:00,21,7.5,6.0,1.5,65.78,0.0,17.8,989,True,False,Clear,clear-night
2022-02-22 22:00:00,22,6.3,6.3,2.1,74.49,0.0,17.8,958,True,False,Clear,clear-night
2022-02-22 23:00:00,23,6.0,6.0,2.1,76.11,0.0,15.9,448,True,False,Clear,clear-night
2022-02-23 00:00:00,0,5.3,2.5,2.5,82.15,0.0,13.7,243,True,False,Clear,clear-night
2022-02-23 01:00:00,1,5.1,5.1,3.1,86.91,0.0,11.6,114,True,False,Clear,clear-night
2022-02-23 02:00:00,2,4.3,4.3,3.1,91.88,0.0,12.8,40,True,False,Clear,clear-night
2022-02-23 03:00:00,3,4.1,4.1,3.1,93.19,0.0,13.7,52,True,False,Clear,clear-night
2022-02-23 04:00:00,4,3.6,3.6,3.0,95.83,0.0,12.8,67,True,False,Clear,clear-night
2022-02-23 05:00:00,5,3.3,3.3,2.6,95.17,0.0,12.2,166,True,False,Clear,clear-night
2022-02-23 06:00:00,6,3.1,1.1,2.6,96.52,0.0,10.9,799,True,False,Clear,clear-night
2022-02-23 07:00:00,7,3.8,3.8,2.8,93.21,0.0,10.3,2126,True,False,Clear,clear-day
2022-02-23 08:00:00,8,4.6,4.6,3.5,92.58,0.0,10.6,3775,True,False,Clear,clear-day
2022-02-23 09:00:00,9,7.1,7.1,4.1,81.3,30.2,8.4,2010,True,False,Partially cloudy,partly-cloudy-day
2022-02-23 10:00:00,10,8.3,8.3,4.4,75.98,80.9,7.5,1288,True,False,Partially cloudy,partly-cloudy-day
2022-02-23 11:00:00,11,10.0,10.0,4.9,70.18,77.6,13.1,1270,True,False,Partially cloudy,partly-cloudy-day
2022-02-23 12:00:00,12,10.0,10.0,4.5,68.64,89.9,14.3,1529,True,False,Partially cloudy,partly-cloudy-day
2022-02-23 13:00:00,13,10.8,10.8,2.4,55.79,93.0,17.8,1451,True,False,Overcast,cloudy
2022-02-23 14:00:00,14,10.6,10.6,3.6,61.97,93.0,16.2,1342,True,False,Overcast,cloudy
2022-02-23 15:00:00,15,10.3,10.3,3.9,64.11,90.0,16.2,1501,True,False,Partially cloudy,partly-cloudy-day
2022-02-23 16:00:00,16,9.8,9.8,4.6,70.07,93.0,12.2,1958,True,False,Overcast,cloudy
2022-02-23 17:00:00,17,9.6,9.6,4.5,70.54,93.0,10.9,3141,True,False,Overcast,cloudy
2022-02-23 18:00:00,18,9.3,9.3,5.1,75.05,89.9,14.0,3149,True,False,Partially cloudy,partly-cloudy-night
2022-02-23 19:00:00,19,9.1,9.1,4.8,74.49,30.3,13.1,2127,True,False,Partially cloudy,partly-cloudy-night
2022-02-23 20:00:00,20,8.8,8.8,4.8,76.03,40.4,14.3,1354,True,False,Partially cloudy,partly-cloudy-night
2022-02-23 21:00:00,21,8.5,8.5,4.8,77.58,53.3,12.5,1016,True,False,Partially cloudy,partly-cloudy-night
2022-02-23 22:00:00,22,8.5,8.5,5.1,79.23,96.9,13.7,910,True,False,Overcast,cloudy
2022-02-23 23:00:00,23,8.1,8.1,5.1,81.39,48.6,20.9,579,True,False,Partially cloudy,partly-cloudy-night
2022-02-24 00:00:00,0,8.1,4.8,5.3,82.52,90.0,17.8,259,True,False,Partially cloudy,partly-cloudy-night
2022-02-24 01:00:00,1,8.3,8.3,5.1,80.3,93.1,19.3,150,True,False,Overcast,cloudy
2022-02-24 02:00:00,2,8.6,8.6,5.1,78.69,68.5,19.3,87,True,False,Partially cloudy,partly-cloudy-night
2022-02-24 03:00:00,3,8.6,8.6,5.1,78.69,71.5,19.3,58,True,False,Partially cloudy,partly-cloudy-night
2022-02-24 04:00:00,4,8.6,8.6,5.5,80.89,74.7,17.8,73,True,False,Partially cloudy,partly-cloudy-night
2022-02-24 05:00:00,5,9.1,9.1,5.7,78.78,86.9,14.7,134,True,False,Partially cloudy,partly-cloudy-night
2022-02-24 06:00:00,6,8.6,5.1,6.6,87.26,71.5,9.4,546,True,False,"Rain, Partially cloudy",rain
2022-02-24 07:00:00,7,8.6,8.6,7.1,90.31,86.9,8.4,1199,True,False,"Rain, Partially cloudy",rain
2022-02-24 08:00:00,8,7.3,7.3,5.6,88.98,62.6,22.4,2245,True,False,"Rain, Partially cloudy",rain
2022-02-24 09:00:00,9,7.1,7.1,5.3,88.33,86.9,10.3,1012,True,False,"Rain, Partially cloudy",rain
2022-02-24 10:00:00,10,5.6,5.6,2.6,81.06,90.0,13.1,890,True,False,"Rain, Partially cloudy",rain
2022-02-24 11:00:00,11,6.1,6.1,2.0,75.02,62.6,22.4,973,True,False,Partially cloudy,partly-cloudy-day
2022-02-24 12:00:00,12,7.8,7.8,2.0,66.75,48.3,22.4,1323,True,False,"Rain, Partially cloudy",rain
2022-02-24 13:00:00,13,7.6,7.6,-1.8,51.06,71.5,16.2,1300,True,False,Partially cloudy,partly-cloudy-day
2022-02-24 14:00:00,14,6.1,6.1,-0.8,60.89,40.8,8.1,1142,True,False,Partially cloudy,partly-cloudy-day
2022-02-24 15:00:00,15,5.5,5.5,-2.3,56.86,36.1,20.9,1327,True,False,Partially cloudy,partly-cloudy-day
2022-02-24 16:00:00,16,6.5,6.5,-1.3,57.1,54.5,22.4,1696,True,False,Partially cloudy,partly-cloudy-day
2022-02-24 17:00:00,17,6.8,6.8,-4.4,44.44,15.1,22.4,2787,True,False,Clear,clear-day
2022-02-24 18:00:00,18,5.6,1.5,-3.4,52.03,0.0,22.4,2720,True,False,Clear,clear-night
2022-02-24 19:00:00,19,5.3,5.3,-3.4,53.12,0.0,22.4,1769,True,False,Clear,clear-night
2022-02-24 20:00:00,20,4.6,4.6,-1.5,64.64,0.0,22.4,1182,True,False,Clear,clear-night
2022-02-24 21:00:00,21,4.0,4.0,-0.9,70.43,0.0,20.9,892,True,False,Clear,clear-night
