name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
london,2022-02-23T18:00:00,9.3,9.3,5.1,75.05,0,0,,0,0,42.5,0.1,221,1017.6,89.9,14,7,0,0,10,Partially cloudy,partly-cloudy-night,"03680099999,D4121,03781099999,03672099999,03772099999,03770099999"
london,2022-02-23T19:00:00,9.1,9.1,4.8,74.49,0,0,,0,0,40.3,0.2,217,1017.1,30.3,13.1,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-23T20:00:00,8.8,8.8,4.8,76.03,0,0,,0,0,40.7,0.1,218,1016.6,40.4,14.3,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-23T21:00:00,8.5,8.5,4.8,77.58,0,0,,0,0,39.2,0.1,221,1015.9,53.3,12.5,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-23T22:00:00,8.5,8.5,5.1,79.23,0,0,,0,0,37.8,0.1,218,1015.1,96.9,13.7,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-23T23:00:00,8.1,8.1,5.1,81.39,0,0,,0,0,37.4,0.1,228,1014.5,48.6,20.9,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T00:00:00,8.1,4.8,5.3,82.52,0,0,,0,0,48.6,22.7,223,1013.5,90,17.8,,,,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T01:00:00,8.3,8.3,5.1,80.3,0,0,,0,0,39.6,0.1,230,1012.7,93.1,19.3,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T02:00:00,8.6,8.6,5.1,78.69,0,0,,0,0,39.6,0.1,220,1011.6,68.5,19.3,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T03:00:00,8.6,8.6,5.1,78.69,0,0,,0,0,39.6,0.1,214,1010.6,71.5,19.3,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T04:00:00,8.6,8.6,5.5,80.89,0,0,,0,0,41,0.1,214,1009.2,74.7,17.8,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T05:00:00,9.1,9.1,5.7,78.78,0,0,,0,0,41,0.1,221,1008.3,86.9,14.7,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T06:00:00,8.6,5.1,6.6,87.26,0.6,100,rain,0,0,54.7,25.8,221,1007.3,71.5,9.4,,,,10,"Rain, Partially cloudy",rain,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T07:00:00,8.6,8.6,7.1,90.31,0.8,100,rain,0,0,46.1,0.2,245,1006.4,86.9,8.4,5,0,0,10,"Rain, Partially cloudy",rain,"03680099999,03781099999,03672099999,D5210,03772099999,03770099999"
london,2022-02-24T08:00:00,7.3,7.3,5.6,88.98,2.98,100,rain,0,0,61.2,0.1,227,1006.3,62.6,22.4,12,0,0,10,"Rain, Partially cloudy",rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T09:00:00,7.1,7.1,5.3,88.33,0.2,100,rain,0,0,55.8,0.2,261,1006.7,86.9,10.3,25,0.1,0,10,"Rain, Partially cloudy",rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T10:00:00,5.6,5.6,2.6,81.06,0.79,100,rain,0,0,57.6,0.1,276,1008,90,13.1,42,0.2,0,10,"Rain, Partially cloudy",rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T11:00:00,6.1,6.1,2,75.02,0,0,rain,0,0,59.4,0.2,264,1008.1,62.6,22.4,181,0.7,2,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T12:00:00,7.8,7.8,2,66.75,0.03,100,rain,0,0,48.2,0.2,277,1008.7,48.3,22.4,380,1.4,4,10,"Rain, Partially cloudy",rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T13:00:00,7.6,7.6,-1.8,51.06,0,0,,0,0,51.8,0.2,270,1009.3,71.5,16.2,228,0.8,2,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T14:00:00,6.1,6.1,-0.8,60.89,0,0,rain,0,0,55.4,0.2,273,1010.6,40.8,8.1,89,0.3,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T15:00:00,5.5,5.5,-2.3,56.86,0,0,,0,0,50,0.2,283,1011,36.1,20.9,88,0.3,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T16:00:00,6.5,6.5,-1.3,57.1,0,0,,0,0,48.2,0.1,293,1011.9,54.5,22.4,150,0.5,2,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T17:00:00,6.8,6.8,-4.4,44.44,0,0,,0,0,57.6,0.2,284,1013.3,15.1,22.4,50,0.2,1,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T18:00:00,5.6,1.5,-3.4,52.03,0,0,,0,0,46.4,23.4,277,1014.7,0,22.4,6,0,0,10,Clear,clear-night,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T19:00:00,5.3,5.3,-3.4,53.12,0,0,,0,0,34.9,0.1,250,1015.9,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T20:00:00,4.6,4.6,-1.5,64.64,0,0,,0,0,34.6,0.1,253,1016.9,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T21:00:00,4,4,-0.9,70.43,0,0,,0,0,35.3,0.1,250,1017.2,0,20.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T22:00:00,4,4,-0.7,71.47,0,0,,0,0,38.2,0.1,237,1017.5,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-24T23:00:00,4,4,-0.4,73.04,0,0,,0,0,40.7,0.1,244,1017.8,0,20.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T00:00:00,3.6,-1,-0.5,74.57,0,0,,0,0,51.5,22.8,247,1018,0,20.9,,,,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T01:00:00,3.6,3.6,-0.2,76.21,0,0,,0,0,46.4,0.2,251,1018.3,0,19.3,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T02:00:00,4,4,-0.2,74.11,0,0,,0,0,50,0.2,257,1018.3,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T03:00:00,3.7,3.7,-0.1,76.2,0,0,,0,0,53.6,0.2,263,1019,0,15.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T04:00:00,4.6,4.6,0.3,73.7,0,0,,0,0,51.8,0.1,266,1020,0,16.2,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T05:00:00,4.5,4.5,0.3,74.21,0,0,,0,0,41.4,0.1,266,1020.8,0,16.2,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T06:00:00,4.1,0.3,0.1,75.23,0,0,,0,0,47.5,17.6,269,1021.6,0,19.3,,,,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T07:00:00,4,4,0.6,78.53,0,0,,0,0,32.4,0.1,262,1022.3,0,16.2,7,0,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T08:00:00,4.5,4.5,1,78.05,0,0,,0,0,29.5,0.1,274,1023.5,0,16.2,22,0.1,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T09:00:00,5.6,5.6,1.8,76.53,0,0,,0,0,26.6,0.1,285,1024.8,0,16.2,42,0.2,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T10:00:00,8.1,8.1,1.6,63.59,0,0,,0,0,29.9,0.1,304,1025.5,0,17.8,322,1.2,3,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T11:00:00,9.8,9.8,1.1,54.36,0,0,,0,0,31.7,0.2,310,1026.4,13.3,10.6,422,1.5,4,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T12:00:00,10.3,10.3,1.1,52.92,0,0,,0,0,30.6,0.1,306,1027.2,30,17.8,345,1.2,3,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T13:00:00,11,11,0.4,47.69,0,0,,0,0,36.7,0.1,310,1027.5,38.8,20.9,302,1.1,3,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T14:00:00,11.1,11.1,0.1,46.69,0,0,,0,0,36.4,0.1,317,1027.9,54.7,16.2,170,0.6,2,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T15:00:00,10.3,10.3,-0.8,45.79,0,0,,0,0,34.6,0.1,305,1028.3,36.4,19.3,97,0.3,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T16:00:00,10.6,10.6,-0.8,44.88,0,0,,0,0,31,13.6,312,1028.7,66.9,17.8,110,0.4,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T17:00:00,9.8,9.8,-0.1,49.82,0,0,,0,0,25.9,0.1,316,1029.4,45.4,20.9,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T18:00:00,9.1,9.1,-0.3,51.49,0,0,,0,0,6.1,0,297,1030.3,15.1,22.4,5,0,0,10,Clear,clear-night,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T19:00:00,7.1,7.1,0.1,61.1,0,0,,0,0,6.8,0,266,1030.7,0,20.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T20:00:00,5,5,-0.4,68.12,0,0,,0,0,6.1,0,177,1031.1,0,20.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T21:00:00,4.5,4.5,0.8,76.9,0,0,,0,0,6.5,0,254,1031.4,0,12.8,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T22:00:00,4.6,4.6,1,77.5,0,0,,0,0,7.6,0,238,1031.7,0,17.8,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-25T23:00:00,3.6,3.6,0.8,81.92,0,0,,0,0,7.9,0,207,1032,0,17.8,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T00:00:00,3.6,3.6,0.6,80.76,0,0,,0,0,9.7,4,180,1032.4,0,16.2,,,,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T01:00:00,2.8,2.8,0.3,83.62,0,0,,0,0,7.9,0,181,1032.6,0,17.8,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T02:00:00,2.1,2.1,0.1,86.61,0,0,,0,0,7.6,0,154,1032.3,0,17.8,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T03:00:00,1.6,1.6,0.3,91.06,0,0,,0,0,7.2,0,132,1032,0,17.8,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T04:00:00,1.5,1.5,0.6,93.67,0,0,,0,0,7.9,0,205,1031.5,27.9,20.9,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T05:00:00,1.3,1.3,0.5,94.35,0,0,,0,0,7.9,0,202,1031.5,16.7,20.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T06:00:00,1.6,1.6,0.8,94.36,0,0,,0,0,12.6,4,150,1031.4,0,19.3,,,,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T07:00:00,3.1,3.1,1.3,87.97,0,0,,0,0,7.9,0,150,1031.5,0,16.2,7,0,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T08:00:00,2.6,2.6,0.8,87.95,0,0,,0,0,8.6,0,150,1031.7,0,11.6,21,0.1,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T09:00:00,6.1,6.1,4.1,87.03,0,0,,0,0,11.2,0,180,1031.8,0,13.1,38,0.1,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T10:00:00,8.8,8.8,4.6,74.45,0.2,100,rain,0,0,22,0.1,167,1031.6,14.7,12.8,337,1.2,3,10,Rain,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T11:00:00,9.8,9.8,3.1,63.06,0,0,,0,0,34.9,0.2,184,1031.1,56.5,19.3,394,1.4,4,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T12:00:00,11,11,1.8,53.09,0,0,,0,0,40.7,0.2,186,1030.5,14.7,17.8,382,1.4,4,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T13:00:00,11.1,11.1,1.1,50.18,0,0,,0,0,39.6,0.2,170,1030,39.2,15.6,248,0.9,2,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T14:00:00,10.6,10.6,0.5,49.66,0,0,,0,0,39.2,0.1,174,1029.2,27.9,15.6,100,0.4,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T15:00:00,11,11,0.2,47.01,0,0,,0,0,37.8,0.1,164,1028.5,0,17.8,89,0.3,1,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T16:00:00,10.3,10.3,-1.4,44.13,0,0,,0,0,35.6,0.1,161,1028.3,0,22.4,120,0.4,1,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T17:00:00,9.1,9.1,-3.9,39.49,0,0,,0,0,32,0.1,161,1028,0,22.4,30,0.1,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T18:00:00,8.1,8.1,-1.9,49.34,0,0,,0,0,35.3,0.1,150,1028.1,0,22.4,8,0,0,10,Clear,clear-night,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T19:00:00,6.6,6.6,-0.2,61.86,0,0,,0,0,22.7,0.1,134,1027.9,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T20:00:00,6.3,6.3,0.6,66.93,0,0,,0,0,21.6,0.1,124,1027.6,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T21:00:00,5.6,5.6,0.3,68.75,0,0,,0,0,22.7,0.1,127,1027.3,0,20.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T22:00:00,5.8,5.8,0.6,69.28,0,0,,0,0,23,0.1,131,1026.8,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-26T23:00:00,5.6,2.7,0.5,69.76,0,0,,0,0,27.4,14.3,124,1026.9,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T00:00:00,5.6,2.8,0.1,67.78,0,0,,0,0,46.4,13.7,121,1026.3,0,22.4,,,,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T01:00:00,5.3,5.3,0.3,70.18,0,0,,0,0,31,0.1,128,1026,0,19.3,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T02:00:00,5.1,5.1,-0.3,67.68,0,0,,0,0,31,0.1,134,1025.9,0,16.2,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T03:00:00,4.6,4.6,-0.9,67.08,0,0,,0,0,30.2,0.1,150,1025.8,0,19.3,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T04:00:00,4.1,4.1,-1.1,68.45,0,0,,0,0,28.1,0.1,134,1025.3,0,20.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T05:00:00,3.8,3.8,-1,70.94,0,0,,0,0,25.6,0.1,124,1025.3,0,20.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T06:00:00,3.6,0.2,-0.7,73.53,0,0,,0,0,45.7,14.2,113,1025,0,22.4,,,,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T07:00:00,3.6,3.6,-0.5,74.62,0,0,,0,0,22.3,0.1,116,1025.2,0,20.9,7,0,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T08:00:00,4,4,-0.2,74.13,0,0,,0,0,24.8,0.1,127,1024.9,0,17.8,22,0.1,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T09:00:00,5.1,5.1,-0.3,67.65,0,0,,0,0,31.7,0.1,134,1024.9,0,19.3,34,0.1,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T10:00:00,6.2,6.2,-0.3,63.11,0,0,,0,0,35.3,0.1,147,1024.8,0,19.3,352,1.3,4,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T11:00:00,8.8,8.8,-0.4,52.13,0,0,,0,0,37.1,0.1,153,1024.6,0,22.4,450,1.6,5,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T12:00:00,10.1,10.1,-1.2,45.39,0,0,,0,0,32.8,0.1,158,1024.5,0,16.2,417,1.5,4,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T13:00:00,11.1,11.1,-0.9,43.41,0,0,,0,0,37.1,19.6,153,1024.1,0,17.8,279,1,3,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T14:00:00,11.3,11.3,-2.6,37.53,0,0,,0,0,36.4,0.1,149,1023.6,0,22.4,79,0.3,1,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T15:00:00,11.3,11.3,-2.8,36.99,0,0,,0,0,35.6,0.1,164,1023.4,0,20.9,51,0.2,1,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T16:00:00,10.3,10.3,-2.1,41.62,0,0,,0,0,34.6,0.1,157,1023.4,0,22.4,127,0.5,1,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T17:00:00,8.6,8.6,-1.4,49.46,0,0,,0,0,33.8,0.1,154,1023.4,0,20.9,42,0.2,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T18:00:00,7.6,7.6,-0.9,54.93,0,0,,0,0,38.9,0.1,150,1024,0,20.9,7,0,0,10,Clear,clear-night,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T19:00:00,6.6,6.6,-0.6,59.68,0,0,,0,0,23,0.1,137,1024.4,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T20:00:00,6.3,6.3,0.1,64.57,0,0,,0,0,20.9,0.1,141,1024.2,0,20.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T21:00:00,6.3,6.3,0.6,66.94,0,0,,0,0,19.4,0.1,135,1024.1,0,20.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T22:00:00,6.6,6.6,0.8,66.52,0,0,,0,0,19.1,0.1,152,1024.3,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-27T23:00:00,6.5,6.5,1,67.96,0,0,,0,0,19.8,0.1,143,1024.3,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T00:00:00,6.1,3.5,0.9,68.87,0,0,,0,0,42.5,12.8,149,1024.4,0,22.4,,,,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T01:00:00,6.8,6.8,1.8,70.52,0,0,,0,0,23,0.1,158,1024.2,0,17.8,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T02:00:00,6.3,6.3,1.8,72.99,0,0,,0,0,25.6,0,144,1024.4,34.8,17.8,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T03:00:00,6.6,6.6,2.3,74.09,0,0,,0,0,26.3,0.1,152,1024.4,62.4,19.3,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T04:00:00,7.3,7.3,3.1,74.74,0,0,,0,0,24.8,0.1,169,1024.5,96.2,19.3,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T05:00:00,7.8,7.8,3.3,73.25,0,0,,0,0,24.8,0.1,170,1024.3,93,16.2,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T06:00:00,8.3,6.1,3.6,71.83,0,0,,0,0,36.4,13.6,173,1024.4,93,16.2,,,,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T07:00:00,8.1,8.1,3.7,73.3,0,0,,0,0,21.6,0.1,178,1024.2,93,16.2,16,0.1,0,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T08:00:00,8.6,8.6,4.2,73.4,0,0,,0,0,21.6,0.1,174,1024.6,96.2,16.2,30,0.1,0,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T09:00:00,9.6,9.6,4.9,72.06,0,0,,0,0,21.6,0.1,174,1024.6,93.1,15,144,0.5,1,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T10:00:00,10.6,10.6,6,73.24,0,0,,0,0,26.6,0.1,197,1024.6,93,11.9,311,1.1,3,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T11:00:00,11.6,11.6,6.5,70.95,0,0,,0,0,42.1,13.7,194,1024.6,90,20.9,231,0.8,2,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T12:00:00,12.3,12.3,7.1,70.6,0,0,,0,0,32,20.8,190,1024.3,80.7,16.2,206,0.7,2,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T13:00:00,12.3,12.3,7.3,71.56,0,0,,0,0,39.2,21.6,200,1024.1,80.7,17.8,132,0.5,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T14:00:00,12.5,12.5,6.8,68.26,0,0,,0,0,39.6,0.1,204,1023.6,74.7,20.9,143,0.5,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T15:00:00,11.6,11.6,5.9,67.61,0,0,,0,0,37.8,0.1,200,1023.5,56.2,22.4,141,0.5,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T16:00:00,11.3,11.3,5.7,68.02,0,0,,0,0,37.8,16.3,200,1023.3,77.8,19.3,72,0.3,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T17:00:00,11.1,11.1,6.8,74.85,0,0,,0,0,36,0.1,193,1023.3,96.9,19.3,25,0.1,0,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T18:00:00,11.3,11.3,7.2,75.44,0,0,,0,0,36,13.4,187,1023.7,96.9,14,5,0,0,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T19:00:00,10.3,10.3,8,85.67,0,0,rain,0,0,23,0.1,180,1024.2,87.6,7.3,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T20:00:00,9.8,9.8,8.3,90.41,0.6,100,rain,0,0,22.3,0.1,180,1024.3,80.7,6.8,0,,0,10,"Rain, Partially cloudy",rain,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T21:00:00,9.6,9.6,8.7,93.52,0.99,100,rain,0,0,22,0.1,186,1024.3,93,6.8,0,,0,10,"Rain, Overcast",rain,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-28T22:00:00,9.6,9.6,9.1,96.68,0.6,100,rain,0,0,21.2,0.1,186,1024.4,96.2,6.1,0,,0,10,"Rain, Overcast",rain,"03680099999,03781099999,03672099999,03772099999,03770099999"
